tract_geoid,pct_poverty,pct_unemployment,median_rent,pct_vacant_housing,median_income,green_space_pct,walkability_index,duplicate_group_id
06085502301,5.9,6.0,1716.0,5.1,90032.0,49.0,14.9,
06085502302,5.7,4.4,1462.0,2.6,89375.0,30.7,12.1,
06085502400,5.1,8.1,1742.0,7.9,122377.0,20.5,13.5,
06085502500,4.0,6.9,2001.0,2.4,130189.0,14.7,12.4,
06085502601,5.7,5.8,1750.0,2.3,154000.0,43.1,16.6,
06085502603,2.0,5.4,1468.0,5.8,97202.0,48.2,14.8,
06085502604,9.9,3.4,1626.0,6.5,78606.0,23.5,8.4,
06085502701,10.2,11.8,1432.0,6.7,80833.0,54.5,17.2,
06085502702,9.3,8.8,1753.0,5.3,101336.0,42.5,17.4,
06085502800,5.1,10.3,2001.0,1.9,96970.0,61.3,9.7,
06085502901,2.5,8.4,1348.0,2.2,91176.0,48.9,10.3,
06085502902,6.1,11.2,1951.0,4.0,101683.0,27.0,9.6,
06085502903,3.6,7.8,2001.0,7.7,123839.0,49.6,20.0,
06085502906,7.9,5.7,1714.0,8.6,86563.0,50.4,10.1,
06085502907,5.7,7.6,2001.0,0.5,126176.0,34.5,20.0,
06085502908,6.6,3.9,1080.0,0.0,104816.0,21.5,20.0,
06085502909,9.1,8.7,1603.0,2.0,89194.0,41.9,10.6,
06085502910,3.7,7.3,1512.0,6.0,80508.0,29.1,17.7,
06085503001,6.9,4.2,2001.0,0.0,127162.0,57.2,15.5,
06085503002,4.7,4.8,2001.0,4.4,119375.0,36.9,14.6,
06085503003,4.2,5.8,2001.0,0.0,112500.0,67.0,20.0,
06085503105,29.3,13.2,794.0,5.0,36618.0,0.6,5.7,
06085503108,8.7,15.6,1460.0,5.3,88566.0,42.5,15.8,
06085503110,30.3,9.7,1345.0,3.7,43672.0,49.9,5.4,
06085503111,14.3,9.4,1753.0,1.1,67159.0,25.4,11.0,
06085503112,17.7,8.7,1314.0,7.6,49773.0,33.9,11.0,
06085503113,30.6,7.6,1275.0,0.5,44750.0,24.1,2.7,
06085503115,3.4,6.4,1703.0,5.2,98359.0,33.7,20.0,
06085503116,7.0,7.1,1809.0,1.1,65280.0,44.9,14.1,
06085503117,33.4,18.0,1347.0,0.0,41765.0,10.2,3.1,
06085503118,18.4,10.2,1542.0,3.7,63685.0,34.2,12.6,
06085503121,22.1,15.2,1294.0,4.0,51364.0,41.2,2.2,
06085503122,26.8,19.4,585.0,7.7,21953.0,28.6,2.4,
06085503123,16.8,11.5,1372.0,5.5,41250.0,22.6,9.4,
06085503204,13.7,11.1,1310.0,5.1,60175.0,52.6,5.3,
06085503207,9.3,14.0,2001.0,2.7,85650.0,50.6,10.9,
06085503208,11.8,15.4,2001.0,4.4,83802.0,24.5,14.8,
06085503210,15.3,11.8,1838.0,8.7,80000.0,19.2,15.0,
06085503211,12.4,11.4,2001.0,0.5,100000.0,25.5,9.6,
06085503212,7.3,10.0,2001.0,1.0,85139.0,49.0,12.3,
06085503213,15.3,9.5,1487.0,3.4,48214.0,41.2,7.1,
06085503214,30.9,20.9,1222.0,4.2,35160.0,40.6,6.4,
06085503217,20.7,17.3,1513.0,3.4,50938.0,30.1,6.1,
06085503218,16.0,12.4,1088.0,2.7,37543.0,24.1,3.1,
06085503304,19.6,18.6,1354.0,4.8,55427.0,48.1,5.4,
06085503305,11.3,14.8,1531.0,1.3,63563.0,31.6,15.1,
06085503306,7.7,14.3,1932.0,4.2,67361.0,43.8,5.9,
06085503312,3.0,7.4,1892.0,5.4,91091.0,21.8,13.7,
06085503313,4.4,8.1,2001.0,3.6,129861.0,34.8,13.2,198
06085503315,14.1,9.5,1758.0,0.7,72540.0,52.1,5.9,
06085503321,6.5,8.1,2001.0,1.4,115556.0,31.7,18.6,
06085503322,13.4,8.4,2001.0,5.9,93900.0,49.7,10.2,
06085503323,10.2,15.3,2001.0,1.7,94728.0,7.3,15.3,
06085503324,4.1,7.0,2001.0,1.6,101993.0,35.1,16.5,184
06085503325,7.5,9.2,2001.0,1.9,99331.0,38.9,20.0,
06085503326,5.5,8.9,1445.0,0.0,171652.0,66.6,19.5,
06085503327,8.8,17.3,2001.0,5.9,95343.0,24.2,9.2,
06085503329,3.7,10.7,2001.0,0.0,165400.0,52.5,19.5,
06085503330,4.5,6.1,2001.0,2.3,195390.0,57.5,17.2,
06085503331,7.1,13.5,1380.0,2.1,65694.0,31.3,10.8,
06085503332,4.1,9.9,2001.0,2.5,83750.0,37.7,12.8,
06085503333,11.7,8.9,2001.0,0.0,125250.0,41.1,16.6,
06085503334,1.5,3.9,2001.0,4.3,198592.0,23.5,20.0,35
06085503336,8.2,9.3,1625.0,4.8,93333.0,34.5,12.6,
06085503337,11.0,16.7,2001.0,3.8,80446.0,57.4,15.7,
06085503401,12.4,7.5,1851.0,4.8,65667.0,46.1,13.9,
06085503402,31.0,16.2,1296.0,2.8,39375.0,27.3,3.7,
06085503504,14.6,10.9,1889.0,2.2,66056.0,39.3,8.4,
06085503506,15.8,13.2,1577.0,0.0,54556.0,45.2,2.9,
06085503507,16.9,6.9,1915.0,3.3,70977.0,47.4,14.7,
06085503508,20.3,16.3,1835.0,0.0,66047.0,27.1,13.4,
06085503509,13.5,9.5,2001.0,0.7,80739.0,59.7,8.4,
06085503510,26.3,14.8,1684.0,0.0,49868.0,50.3,3.6,
06085503511,15.2,9.8,2001.0,1.9,83750.0,46.9,16.2,
06085503601,24.1,14.7,1322.0,4.7,48452.0,21.1,3.0,
06085503602,23.3,16.0,1262.0,1.3,48968.0,19.1,11.1,
06085503703,26.1,10.6,1176.0,1.0,59702.0,27.4,6.2,
06085503707,18.2,11.9,1519.0,6.2,65833.0,36.8,10.3,
06085503708,17.9,14.3,506.0,2.4,71210.0,11.3,7.6,
06085503709,35.7,16.3,914.0,1.3,28025.0,34.1,1.0,
06085503710,26.2,16.7,1041.0,4.0,28750.0,49.9,3.1,
06085503711,20.5,8.0,1360.0,0.0,52906.0,42.8,12.6,
06085503712,18.3,8.8,1072.0,1.8,44946.0,26.4,7.8,
06085503713,23.9,5.8,1059.0,2.3,28152.0,21.9,1.0,
06085503802,3.2,9.8,1578.0,4.7,76667.0,47.6,12.7,
06085503803,7.6,10.3,1641.0,5.7,78667.0,39.1,8.5,
06085503804,11.5,11.2,1733.0,2.0,69663.0,45.5,11.3,
06085503902,21.0,8.0,1485.0,4.2,52974.0,42.9,5.0,
06085503903,10.1,10.4,1210.0,0.0,53375.0,55.2,11.8,
06085504001,9.5,13.6,1285.0,1.3,68938.0,24.4,15.3,
06085504002,16.9,12.0,1409.0,2.7,51183.0,39.7,9.5,
06085504101,27.0,16.8,1520.0,2.7,54444.0,26.4,7.4,
06085504102,9.6,15.6,1776.0,3.8,74255.0,38.8,15.8,
06085504201,4.7,9.0,1825.0,0.8,122841.0,54.8,15.3,
06085504202,4.0,10.2,1060.0,5.0,138750.0,56.6,16.4,
06085504307,13.1,9.8,1731.0,3.2,101912.0,58.0,10.5,
06085504308,7.6,4.7,1422.0,1.1,125385.0,47.2,20.0,
06085504311,7.4,8.3,1815.0,0.8,126389.0,39.8,12.9,
06085504314,16.4,10.2,2001.0,0.6,93125.0,33.3,19.5,
06085504315,4.3,8.4,1813.0,0.0,83304.0,18.6,15.7,
06085504316,7.1,12.4,1738.0,2.7,97105.0,60.2,18.6,
06085504317,5.4,9.7,2001.0,3.1,98032.0,37.8,14.4,
06085504318,17.2,10.9,1056.0,8.9,57155.0,43.5,6.1,
06085504319,6.5,12.4,1658.0,2.9,95625.0,51.3,14.2,
06085504320,7.0,9.0,2001.0,1.5,104167.0,24.1,18.9,
06085504321,6.2,10.4,1775.0,0.6,112159.0,29.0,15.6,
06085504322,7.3,8.4,1870.0,4.1,124486.0,63.0,14.3,
06085504323,10.1,12.1,1707.0,2.2,84594.0,44.0,13.8,
06085504410,9.9,8.2,1058.0,1.8,84231.0,31.9,7.4,
06085504411,8.2,11.2,2001.0,0.0,109041.0,39.1,18.6,
06085504412,7.0,9.6,1646.0,0.0,69841.0,56.7,13.1,
06085504413,6.3,2.8,979.0,1.0,101630.0,54.9,11.7,
06085504414,5.0,10.6,2001.0,2.1,120219.0,22.0,13.3,
06085504415,2.9,10.3,2001.0,2.0,113643.0,66.4,19.4,
06085504416,4.8,2.7,2001.0,3.0,107277.0,56.1,13.1,
06085504417,29.6,12.9,2001.0,0.0,85250.0,28.1,14.0,
06085504418,18.8,13.7,1495.0,7.4,74646.0,18.9,12.5,
06085504420,6.8,10.6,1810.0,3.1,105463.0,56.4,16.6,
06085504421,7.3,4.0,2001.0,4.3,102112.0,48.0,9.5,
06085504422,9.0,11.3,1253.0,0.0,72679.0,20.1,11.1,
06085504423,6.5,11.2,2001.0,0.0,101597.0,38.5,18.3,257
06085504504,5.7,3.2,1781.0,2.8,116852.0,85.9,19.4,
06085504505,6.8,7.4,2001.0,3.3,108696.0,41.8,14.9,
06085504506,7.2,9.6,1811.0,6.0,72229.0,31.0,6.9,
06085504507,8.2,12.7,1506.0,2.6,87521.0,26.8,13.8,
06085504601,5.7,9.7,1097.0,5.3,80300.0,67.0,13.9,
06085504602,12.7,11.1,1346.0,14.0,76705.0,50.5,15.9,
06085504700,6.4,23.0,2001.0,0.0,79000.0,61.5,15.6,
06085504802,6.9,9.9,1748.0,3.8,77101.0,45.0,10.6,
06085504803,7.5,5.4,1764.0,1.5,100458.0,58.8,16.4,
06085504805,11.5,10.5,2001.0,8.4,87279.0,27.4,13.7,300
06085504806,8.5,7.3,2001.0,2.5,89800.0,43.0,10.4,
06085504901,6.8,4.0,2001.0,6.1,128810.0,45.6,14.6,
06085505001,6.4,9.2,2001.0,9.5,101526.0,61.2,17.5,256
06085505006,3.2,7.1,2001.0,10.6,138631.0,47.9,20.0,142
06085505007,7.2,6.3,1852.0,2.0,91875.0,32.6,16.6,
06085505008,9.1,2.9,2001.0,10.4,128125.0,41.3,15.4,286
06085505009,8.5,7.6,1865.0,1.1,70130.0,17.3,11.3,
06085505100,21.7,10.3,1361.0,4.3,77394.0,1.7,8.6,
06085505202,13.7,5.7,1298.0,1.0,63229.0,49.8,12.4,
06085505203,23.2,7.1,2001.0,3.5,91190.0,28.2,12.1,
06085505301,12.9,9.8,1488.0,3.1,89875.0,34.9,11.6,
06085505302,4.9,6.6,1582.0,3.0,104100.0,54.2,13.4,
06085505303,8.3,6.7,1465.0,2.5,65703.0,60.4,5.1,
06085505304,2.5,9.8,2001.0,3.6,104867.0,51.2,14.6,
06085505305,9.2,11.9,1564.0,0.8,103900.0,67.4,15.6,
06085505401,5.8,12.5,1874.0,9.8,97173.0,49.1,9.4,
06085505402,8.1,9.5,1536.0,10.2,97786.0,45.2,13.0,
06085505403,5.8,4.7,1688.0,12.9,86053.0,45.5,19.1,
06085505500,6.4,5.2,1415.0,6.4,87642.0,23.8,13.0,
06085505600,34.6,11.3,1374.0,0.0,44792.0,41.1,5.4,
06085505700,20.6,10.1,1587.0,0.0,69173.0,0.5,12.1,
06085505800,12.1,10.3,2001.0,2.2,97556.0,30.7,12.9,
06085505900,8.2,8.8,1403.0,5.1,77167.0,41.2,7.6,
06085506000,3.9,5.6,1856.0,3.3,101479.0,32.0,18.5,
06085506101,4.2,10.6,1782.0,1.0,84097.0,36.6,16.6,
06085506102,7.4,5.2,1925.0,3.2,109239.0,67.1,18.5,
06085506103,7.6,9.0,1831.0,4.5,120985.0,56.7,14.0,
06085506202,3.1,7.5,1762.0,3.0,118545.0,33.8,17.3,
06085506203,8.5,3.4,1624.0,5.7,86220.0,34.2,12.9,
06085506204,6.1,8.9,1651.0,3.2,72572.0,24.1,13.7,
06085506301,11.6,8.4,1532.0,7.1,70699.0,49.1,13.9,
06085506302,6.8,6.9,1672.0,3.7,97132.0,38.1,13.2,
06085506304,12.3,5.5,1522.0,5.7,70563.0,11.3,14.6,
06085506305,11.6,9.9,1479.0,3.4,48724.0,40.6,9.0,
06085506401,6.6,9.6,1483.0,10.6,87500.0,47.8,16.3,
06085506402,17.1,11.3,1421.0,4.1,76809.0,49.9,14.7,
06085506501,24.2,12.3,1389.0,6.5,46620.0,31.9,10.3,
06085506502,4.6,4.2,1856.0,2.1,100750.0,37.5,15.7,
06085506503,10.6,4.2,1379.0,5.0,72911.0,67.5,13.0,
06085506601,16.6,9.2,1376.0,0.7,86360.0,36.8,8.6,
06085506603,6.9,7.4,1683.0,2.6,110652.0,51.6,16.2,
06085506604,2.4,3.8,1725.0,3.4,117865.0,36.2,20.0,
06085506605,5.4,8.3,1335.0,6.3,88030.0,52.0,10.9,
06085506606,5.3,6.2,1433.0,2.5,86000.0,22.0,12.1,
06085506701,3.7,5.4,2001.0,1.8,108662.0,36.7,16.8,
06085506702,5.3,7.6,1412.0,0.0,87462.0,25.4,11.0,
06085506703,6.5,11.3,1728.0,6.4,94573.0,33.3,10.8,
06085506801,3.7,5.6,1856.0,1.2,104615.0,60.7,20.0,
06085506802,3.7,9.2,1714.0,0.0,114605.0,34.6,11.0,
06085506803,5.0,7.8,1416.0,1.4,109730.0,52.6,12.7,
06085506804,2.5,5.5,2001.0,4.1,142361.0,65.0,20.0,90
06085506900,1.9,7.5,1758.0,2.5,110893.0,43.7,20.0,
06085507001,5.0,4.0,1885.0,6.9,145932.0,56.4,14.3,
06085507002,7.0,4.8,2001.0,6.6,225042.0,48.9,20.0,
06085507100,12.2,6.9,1557.0,5.9,87950.0,40.5,17.3,
06085507203,2.3,5.9,2001.0,5.0,134107.0,54.4,13.8,
06085507205,2.9,4.6,1824.0,3.8,146786.0,69.3,13.5,
06085507206,3.3,3.3,2001.0,2.8,195625.0,34.4,16.1,143
06085507301,2.8,7.7,595.0,1.3,168663.0,30.2,20.0,
06085507302,7.8,7.5,2001.0,8.9,155156.0,26.8,20.0,
06085507401,1.9,4.5,2001.0,4.0,154444.0,58.0,18.8,
06085507402,6.3,7.1,2001.0,8.9,151696.0,57.7,20.0,254
06085507500,1.6,8.0,2001.0,4.5,166951.0,36.7,15.2,
06085507600,5.0,4.5,2001.0,5.6,242500.0,12.6,18.3,222
06085507701,2.7,6.7,2001.0,6.6,154821.0,34.2,19.1,103
06085507702,1.4,9.3,2001.0,0.0,183214.0,52.0,20.0,
06085507703,3.9,7.4,2001.0,4.0,135581.0,42.1,12.8,174
06085507805,6.6,11.5,2001.0,4.6,122905.0,44.2,15.1,
06085507806,3.3,8.7,2001.0,12.2,143417.0,36.0,14.2,147
06085507807,4.8,8.2,2001.0,2.3,134345.0,56.8,20.0,
06085507808,4.5,4.0,2001.0,2.5,154583.0,47.6,16.5,
06085507903,5.1,8.3,2001.0,0.6,141951.0,50.7,18.9,
06085507904,0.5,2.8,2001.0,3.7,177411.0,47.0,14.7,
06085507905,7.7,5.1,1815.0,3.4,120822.0,48.5,15.9,
06085507906,5.8,6.5,2001.0,0.4,135789.0,48.5,12.9,243
06085508001,4.2,5.1,2001.0,2.1,109397.0,29.9,20.0,185
06085508003,13.7,8.7,2001.0,3.2,117212.0,43.4,18.2,
06085508004,3.1,9.8,1892.0,2.2,98422.0,54.5,15.3,
06085508101,1.9,5.2,2001.0,5.0,134688.0,60.2,15.8,
06085508102,3.6,6.9,2001.0,4.0,146339.0,49.0,13.0,
06085508202,4.5,6.1,1867.0,2.7,121438.0,29.2,15.4,
06085508203,4.5,6.5,1779.0,2.2,137969.0,31.4,14.5,
06085508204,5.0,8.0,1908.0,4.4,120208.0,36.4,16.7,
06085508301,3.0,5.8,1942.0,2.5,162188.0,46.2,15.0,
06085508303,3.2,4.0,2001.0,0.0,132426.0,41.7,18.4,
06085508304,13.2,7.5,1469.0,5.7,94858.0,22.7,18.2,
06085508401,2.3,3.8,1759.0,5.6,145601.0,28.0,17.6,
06085508403,1.4,6.5,2001.0,2.7,155208.0,14.9,13.9,32
06085508404,2.2,4.3,1746.0,1.3,148879.0,0.2,19.8,
06085508503,6.2,6.7,1635.0,10.7,101769.0,40.1,20.0,
06085508504,15.3,10.7,1688.0,1.9,95465.0,69.8,19.6,
06085508505,1.7,9.0,1857.0,6.0,124196.0,69.3,15.6,
06085508507,8.7,7.9,1636.0,7.3,112344.0,27.0,15.2,
06085508508,10.7,11.1,1656.0,6.5,90614.0,41.7,11.3,
06085508601,9.6,7.2,1518.0,3.7,110972.0,19.7,20.0,
06085508602,4.1,10.2,1773.0,6.1,92045.0,24.6,10.5,
06085508703,6.7,5.8,1759.0,3.5,109935.0,24.9,16.5,
06085508704,9.3,9.6,1816.0,4.1,91813.0,37.2,13.8,
06085508800,21.3,6.5,1628.0,5.1,92917.0,31.8,9.1,
06085508900,19.6,14.2,1573.0,4.5,83438.0,38.7,13.0,
06085509000,8.8,9.0,1460.0,3.6,73333.0,49.9,12.4,
06085509102,1.1,6.2,1942.0,2.4,119938.0,39.7,14.0,
06085509105,8.9,8.1,1871.0,4.2,87921.0,41.1,9.6,
06085509106,5.1,7.6,1519.0,4.6,96406.0,27.1,13.8,
06085509107,10.3,4.7,1477.0,5.6,88466.0,21.0,19.2,
06085509108,5.6,7.3,1569.0,3.9,84604.0,21.2,18.6,
06085509109,2.4,4.9,2001.0,3.0,140425.0,52.9,17.0,84
06085509201,6.2,13.3,1730.0,18.2,102375.0,37.2,18.6,
06085509202,5.1,4.8,1687.0,0.5,117917.0,16.3,19.8,
06085509302,5.9,9.1,1807.0,0.7,116875.0,41.2,20.0,
06085509303,14.9,6.8,1330.0,8.8,59821.0,20.1,11.5,
06085509304,4.6,7.8,1735.0,4.1,101932.0,65.9,12.6,
06085509401,8.0,3.9,1542.0,7.0,82065.0,32.9,18.6,
06085509403,15.2,7.0,1674.0,3.6,70435.0,46.9,9.4,
06085509404,15.1,9.6,1643.0,1.1,94679.0,52.7,9.9,
06085509500,17.4,8.3,1603.0,6.4,76723.0,22.9,11.9,
06085509600,3.2,4.9,2001.0,5.7,121364.0,44.5,20.0,
06085509700,7.4,9.1,1898.0,4.1,102315.0,49.0,16.8,
06085509801,1.5,3.1,1427.0,2.9,129091.0,45.9,18.8,
06085509802,6.7,6.2,1351.0,2.6,130400.0,46.7,15.5,
06085509901,3.1,3.9,2001.0,1.8,177375.0,24.8,20.0,
06085509902,9.1,6.6,1525.0,1.6,140852.0,48.2,14.5,
06085510001,1.6,6.5,2001.0,0.0,168750.0,37.4,15.3,
06085510002,5.7,8.8,2000.0,2.6,155352.0,47.0,20.0,
06085510100,1.1,4.6,2001.0,3.2,141196.0,57.3,18.6,
06085510200,1.1,5.2,2001.0,3.6,175000.0,53.8,20.0,
06085510300,2.3,3.6,2001.0,7.3,152031.0,48.7,13.5,77
06085510400,2.4,3.6,2001.0,3.5,189219.0,52.8,20.0,
06085510500,2.2,3.5,2001.0,5.3,138906.0,53.5,13.7,
06085510600,2.8,6.7,1892.0,6.2,111579.0,64.5,11.7,
06085510700,7.2,4.8,1855.0,3.0,105370.0,40.9,11.8,
06085510801,1.3,4.8,2001.0,11.2,172703.0,46.6,14.9,25
06085510802,1.6,5.3,2001.0,3.2,179286.0,57.2,20.0,
06085510803,4.4,6.4,1338.0,2.3,83542.0,35.9,14.8,
06085510900,5.4,9.3,2001.0,2.6,135104.0,23.6,20.0,
06085511000,4.9,9.4,2001.0,2.5,138176.0,49.5,13.9,220
06085511100,6.7,4.7,2001.0,4.6,183393.0,38.8,20.0,259
06085511200,1.4,5.5,2001.0,6.2,203542.0,27.4,17.2,31
06085511301,8.9,6.1,1912.0,3.3,86438.0,47.6,9.0,
06085511302,13.3,4.0,1705.0,6.3,88287.0,58.4,18.0,
06085511400,3.8,5.1,2001.0,6.8,187262.0,20.3,17.3,
06085511500,5.3,2.1,2001.0,7.7,120313.0,56.7,20.0,230
06085511608,21.5,5.9,1779.0,0.0,33173.0,0.0,8.5,
06085511609,6.5,2.2,2001.0,6.5,96081.0,36.1,8.9,
06085511701,1.2,5.3,2001.0,7.7,213056.0,70.2,20.0,
06085511702,4.3,3.4,2001.0,4.8,221484.0,38.3,20.0,
06085511704,6.2,4.8,2001.0,5.1,224219.0,43.2,20.0,
06085511705,2.9,4.9,1721.0,0.0,171071.0,54.2,20.0,
06085511707,6.3,6.3,2001.0,13.2,131250.0,17.8,19.6,
06085511800,6.3,4.1,1580.0,6.1,120320.0,42.9,20.0,
06085511905,6.6,6.2,1816.0,5.3,124722.0,42.6,20.0,
06085511907,0.2,3.5,2001.0,0.0,137553.0,71.0,15.1,
06085511909,2.0,7.7,2001.0,0.0,178950.0,26.7,20.0,
06085511910,1.8,2.3,2001.0,1.0,166500.0,38.8,18.6,
06085511911,2.8,6.9,1166.0,2.9,101875.0,30.6,10.4,
06085511912,1.6,7.3,2001.0,1.3,141042.0,29.7,16.0,
06085511913,1.6,4.1,2001.0,2.5,154617.0,60.0,13.9,38
06085511914,3.2,6.8,2001.0,1.0,151424.0,43.8,19.3,140
06085511915,22.6,7.1,1294.0,2.1,44012.0,25.9,1.0,
06085511916,6.8,10.7,1244.0,0.0,106050.0,34.4,11.5,
06085512001,2.5,8.5,2001.0,6.5,138672.0,35.9,20.0,
06085512005,10.9,7.3,2001.0,2.2,107404.0,32.9,20.0,
06085512017,19.0,9.7,1341.0,3.5,61780.0,17.8,11.1,
06085512019,6.2,5.0,1821.0,2.6,90710.0,38.3,19.6,
06085512020,9.9,9.8,1587.0,6.0,79075.0,35.0,12.0,
06085512021,8.3,9.5,2001.0,1.1,96646.0,30.2,14.3,
06085512022,5.9,6.5,1484.0,2.7,59536.0,44.2,8.9,
06085512023,11.0,5.2,1763.0,3.9,75855.0,42.9,6.4,
06085512024,5.2,7.3,1413.0,8.0,83281.0,34.6,11.1,
06085512025,4.0,6.5,2001.0,2.7,131181.0,41.0,17.9,
06085512026,8.9,5.0,1849.0,3.0,71375.0,70.8,11.5,
06085512027,9.0,12.0,1734.0,4.8,68036.0,70.2,11.0,
06085512029,2.2,5.0,1844.0,0.5,115962.0,29.1,14.6,
06085512030,4.0,8.9,2001.0,0.0,115958.0,30.2,18.9,
06085512031,5.0,10.2,2001.0,1.2,99640.0,27.7,20.0,
06085512032,11.2,5.3,2001.0,3.8,97000.0,54.2,18.1,
06085512033,10.4,11.0,1855.0,2.3,98924.0,34.2,12.6,
06085512034,2.5,5.2,2001.0,0.0,112542.0,47.1,13.4,
06085512035,7.6,13.2,1328.0,0.7,90833.0,69.2,18.4,
06085512036,6.2,9.6,2001.0,6.5,100765.0,41.8,11.5,
06085512037,3.8,7.0,2001.0,0.0,117500.0,53.0,11.9,
06085512038,5.1,15.0,1799.0,9.0,100583.0,49.7,12.1,
06085512039,6.7,10.4,2001.0,7.9,110327.0,33.4,16.3,
06085512042,13.7,17.9,1196.0,0.0,68929.0,53.0,5.1,
06085512043,20.2,15.3,1232.0,2.2,45170.0,23.0,3.1,
06085512045,2.7,13.3,2001.0,3.0,107829.0,62.4,12.7,
06085512047,9.4,7.9,1983.0,3.3,94257.0,32.1,14.9,
06085512052,7.1,5.0,1868.0,8.1,91563.0,34.8,16.7,
06085512053,9.5,10.0,1557.0,3.5,82083.0,25.0,18.6,
06085512100,17.2,5.6,1685.0,8.1,75625.0,23.5,8.4,
06085512200,5.2,6.6,1682.0,2.4,124130.0,36.4,19.4,
06085512305,3.7,9.8,1670.0,3.5,101058.0,9.1,11.7,
06085512307,5.5,11.6,1962.0,4.0,99929.0,39.0,16.0,
06085512308,7.6,7.6,2001.0,0.9,121818.0,34.1,13.9,
06085512309,7.7,8.4,1735.0,2.7,111307.0,52.2,15.5,
06085512310,17.7,13.8,1462.0,3.7,48462.0,42.1,7.2,
06085512311,10.2,8.0,1229.0,11.5,92763.0,30.0,19.5,
06085512312,1.8,9.4,1571.0,5.4,107466.0,37.7,12.7,
06085512313,23.2,6.1,1536.0,1.9,81296.0,30.1,16.6,
06085512314,20.6,10.8,1489.0,0.4,55104.0,55.5,11.5,
06085512401,8.4,8.5,1290.0,4.1,107599.0,29.3,16.1,
06085512402,5.4,11.3,1942.0,4.7,122232.0,32.2,19.4,
06085512503,4.0,7.2,2001.0,1.5,135863.0,27.2,16.2,176
06085512505,13.2,9.7,1464.0,4.5,77481.0,17.7,13.8,
06085512506,23.7,18.6,1163.0,2.7,54770.0,37.4,4.4,
06085512508,14.1,11.6,1343.0,1.3,74032.0,40.8,15.2,
06085512509,10.6,5.7,1512.0,0.0,79306.0,57.7,10.5,
06085512510,10.1,9.4,1406.0,4.6,85960.0,54.5,19.1,
06085512602,16.0,14.7,1198.0,10.6,64375.0,70.6,9.5,
06085512603,32.2,15.8,1069.0,8.2,37301.0,27.9,9.9,
06085512604,37.2,12.3,1455.0,2.9,35297.0,22.8,1.3,
06085513000,31.3,6.2,1510.0,4.4,34037.0,11.1,1.3,
06085513500,11.7,3.3,1010.0,25.6,93958.0,48.9,17.8,
06087100100,5.4,8.3,2001.0,6.5,100658.0,44.0,19.5,
06087100200,18.5,8.8,1635.0,4.6,57098.0,44.9,9.0,
06087100300,22.4,12.5,1475.0,8.1,73929.0,17.9,6.5,
06087100400,27.0,4.6,1500.0,17.9,60536.0,36.4,7.9,
06087100500,32.4,7.2,1964.0,4.0,81510.0,31.7,16.4,
06087100600,15.5,6.9,1655.0,7.6,75446.0,39.2,11.7,
06087100700,12.8,2.4,1320.0,16.8,52156.0,29.0,10.8,
06087100800,31.2,7.0,1394.0,6.6,51518.0,46.1,6.6,
06087100900,8.4,2.9,1505.0,16.3,63333.0,69.5,4.6,
06087101000,40.2,10.7,1346.0,11.2,35278.0,9.4,6.3,
06087101100,19.9,7.5,1778.0,12.7,68185.0,45.1,8.5,
06087101200,20.3,9.4,1978.0,13.7,74963.0,0.0,11.7,
06087110100,11.8,8.0,1120.0,2.4,47750.0,48.5,12.2,
06087110200,21.8,9.5,1485.0,3.2,59354.0,7.9,6.2,
06087110300,36.2,12.4,1124.0,3.3,35882.0,19.6,2.6,
06087110400,22.0,12.5,1230.0,3.9,53594.0,15.6,4.3,
06087110501,21.2,9.2,1173.0,8.5,37000.0,31.4,1.0,
06087110502,13.4,10.8,1448.0,1.7,53555.0,50.0,7.4,
06087110600,13.0,9.7,1004.0,5.8,45011.0,12.5,1.9,
06087110700,29.1,10.4,1723.0,2.2,51935.0,25.4,5.7,
06087120200,15.6,16.2,1267.0,11.7,79886.0,30.0,16.7,
06087120301,4.1,5.3,1155.0,9.9,83283.0,65.1,7.5,
06087120302,10.2,10.6,1389.0,8.2,67281.0,45.9,12.4,
06087120400,13.2,10.7,1567.0,11.4,90560.0,21.9,12.5,
06087120500,5.4,8.5,998.0,12.0,75735.0,35.7,10.7,
06087120600,9.2,10.4,1244.0,8.7,80902.0,62.2,12.7,
06087120700,3.6,7.8,1074.0,20.3,66841.0,53.2,8.8,
06087120800,4.5,6.9,2001.0,3.7,107014.0,29.9,10.5,
06087120900,7.1,7.6,1489.0,5.2,105020.0,37.7,19.9,
06087121000,4.2,13.2,1400.0,13.3,121181.0,39.6,13.1,
06087121100,11.9,8.5,1407.0,7.1,71806.0,31.5,13.7,
06087121200,9.4,7.1,1539.0,9.6,112877.0,16.4,19.1,
06087121300,10.2,4.2,1781.0,0.0,72948.0,30.4,8.1,
06087121401,20.9,13.3,1273.0,2.4,57073.0,54.0,5.0,
06087121402,20.4,5.3,1419.0,3.8,58466.0,29.5,14.3,
06087121403,13.2,7.8,1455.0,4.9,75163.0,37.0,6.2,
06087121500,16.8,13.5,1393.0,17.6,50933.0,38.6,7.2,
06087121600,14.3,8.0,1309.0,16.6,56477.0,68.9,3.8,
06087121700,5.4,9.8,1649.0,12.4,59114.0,42.4,8.6,
06087121800,9.4,4.0,1556.0,18.6,57179.0,55.6,5.4,
06087122001,8.4,5.7,1875.0,8.2,97743.0,32.4,19.6,
06087122002,5.7,9.3,1739.0,10.5,94388.0,38.5,12.0,
