participant_id,scenario,pct_poverty,pct_unemployment,median_rent,pct_vacant_housing,median_income
A10000_02343,clean,15.0,6.7,846.0,2.8,57100.0
A10000_02344,clean,9.0,3.6,669.0,48.1,46736.0
A10000_02345,clean,22.3,6.9,784.0,9.4,37723.0
A10000_02346,clean,7.5,5.2,1224.0,15.3,94439.0
A10000_02347,clean,31.0,14.0,553.0,9.9,33162.0
A10000_02348,clean,15.9,13.1,645.0,14.7,47432.0
A10000_02349,clean,49.3,21.5,621.0,9.7,16315.0
A10000_02350,clean,5.4,4.6,1631.0,3.9,81163.0
A10000_02351,clean,23.1,15.8,690.0,4.5,38725.0
A10000_02352,clean,17.2,6.0,665.0,10.2,44467.0
A10000_02353,clean,8.0,3.8,960.0,12.1,63353.0
A10000_02354,clean,18.3,14.1,659.0,14.9,44328.0
A10000_02355,clean,13.8,14.1,683.0,9.1,46719.0
A10000_02356,clean,13.3,6.9,1175.0,33.4,65521.0
A10000_02357,clean,2.3,8.9,949.0,6.9,76335.0
A10000_02358,clean,11.9,10.5,701.0,28.8,60670.0
A10000_02359,clean,23.9,8.9,1168.0,9.0,53828.0
A10000_02360,clean,5.6,6.1,1206.0,4.3,83534.0
A10000_02361,clean,5.4,2.8,966.0,1.8,108686.0
A10000_02362,clean,6.8,5.3,1017.0,7.0,77632.0
A10000_02363,clean,1.9,5.1,1934.0,2.1,126335.0
A10000_02364,clean,17.5,6.1,527.0,11.7,38852.0
A10000_02365,clean,8.3,3.5,968.0,2.7,70968.0
A10000_02366,clean,25.0,10.2,1155.0,12.5,39082.0
A10000_02367,clean,33.3,19.9,771.0,20.9,27267.0
A10000_02368,clean,21.5,15.2,892.0,12.2,42109.0
A10000_02369,clean,52.0,16.1,677.0,24.7,21069.0
A10000_02370,clean,48.0,18.9,541.0,15.5,21213.0
A10000_02371,clean,25.3,18.8,608.0,34.1,33073.0
A10000_02372,clean,7.5,7.5,1245.0,5.7,91563.0
A10000_02373,clean,14.0,13.1,898.0,13.4,42455.0
A10000_02374,clean,11.5,5.0,834.0,2.3,50000.0
A10000_02375,clean,4.0,9.7,2001.0,0.0,146696.0
A10000_02376,clean,5.7,10.4,1102.0,20.7,61958.0
A10000_02377,clean,9.4,7.9,783.0,16.0,56800.0
A10000_02378,clean,3.9,4.3,1192.0,4.4,96306.0
A10000_02379,clean,18.2,9.7,1064.0,8.5,51382.0
A10000_02380,clean,34.0,3.4,1016.0,11.4,32671.0
A10000_02381,clean,57.6,9.3,712.0,14.9,17708.0
A10000_02382,clean,4.5,4.8,870.0,9.0,82364.0
A10000_02383,clean,14.3,11.9,1657.0,6.4,77907.0
A10000_02384,clean,13.1,12.8,997.0,4.8,39431.0
A10000_02385,clean,23.1,16.4,881.0,8.1,47825.0
A10000_02386,clean,11.8,8.4,962.0,7.8,76978.0
A10000_02387,clean,8.2,3.4,663.0,3.1,66824.0
A10000_02388,clean,56.4,35.1,734.0,5.1,15735.0
A10000_02389,clean,7.9,11.0,1486.0,12.2,57784.0
A10000_02390,clean,19.6,8.5,883.0,16.2,39453.0
A10000_02391,clean,7.9,7.9,1255.0,7.4,71458.0
A10000_02392,clean,7.1,10.2,1738.0,15.3,93621.0
A10000_02393,clean,23.1,9.8,1011.0,9.1,46069.0
A10000_02394,clean,13.1,5.2,840.0,6.2,67328.0
A10000_02395,clean,34.9,16.4,1371.0,9.6,43316.0
A10000_02396,clean,2.3,7.5,825.0,2.3,81719.0
A10000_02397,clean,41.3,19.1,589.0,19.4,19536.0
A10000_02398,clean,14.1,3.7,797.0,12.5,47286.0
A10000_02399,clean,1.2,6.6,1028.0,0.6,111513.0
A10000_02400,clean,21.5,15.8,1057.0,10.5,51924.0
A10000_02401,clean,6.9,7.0,1838.0,5.4,100463.0
A10000_02402,clean,1.8,2.8,1904.0,6.1,120481.0
A10000_02403,clean,20.4,16.7,924.0,6.2,46293.0
A10000_02404,clean,3.3,8.4,1232.0,1.2,95208.0
A10000_02405,clean,20.7,5.0,764.0,9.0,44081.0
A10000_02406,clean,15.6,13.1,968.0,6.3,62550.0
A10000_02407,clean,5.5,10.5,1642.0,1.9,100099.0
A10000_02408,clean,23.7,8.6,906.0,8.7,33460.0
A10000_02409,clean,10.7,4.0,1339.0,57.7,61875.0
A10000_02410,clean,48.5,28.7,770.0,29.5,25802.0
A10000_02411,clean,11.0,7.1,1027.0,4.4,68303.0
A10000_02412,clean,20.5,10.2,606.0,13.1,40404.0
A10000_02413,clean,13.7,15.0,1599.0,9.6,73998.0
A10000_02414,clean,44.9,14.3,518.0,36.6,18705.0
A10000_02415,clean,3.7,6.4,1336.0,14.1,92826.0
A10000_02416,clean,13.0,6.2,622.0,5.0,41071.0
A10000_02417,clean,11.1,10.6,1920.0,11.2,75313.0
A10000_02418,clean,16.1,4.4,635.0,19.7,44961.0
A10000_02419,clean,17.1,13.4,839.0,6.9,33872.0
A10000_02420,clean,9.9,9.8,1587.0,6.0,79075.0
A10000_02421,clean,5.9,6.1,898.0,11.2,58707.0
A10000_02422,clean,22.3,9.9,437.0,29.0,32525.0
A10000_02423,clean,7.2,2.3,1236.0,9.1,103722.0
A10000_02424,clean,6.2,5.4,865.0,3.0,72221.0
A10000_02425,clean,14.9,7.8,869.0,12.2,59250.0
A10000_02426,clean,5.4,7.2,766.0,10.8,44170.0
A10000_02427,clean,14.8,7.0,954.0,12.1,47333.0
A10000_02428,clean,11.7,7.8,1046.0,2.9,57694.0
A10000_02429,clean,34.9,22.0,747.0,13.9,24145.0
A10000_02430,clean,11.1,9.8,933.0,4.8,59450.0
A10000_02431,clean,4.5,9.6,2001.0,10.4,118203.0
A10000_02432,clean,2.8,11.2,953.0,7.6,75086.0
A10000_02433,clean,19.9,10.1,573.0,12.8,39659.0
A10000_02434,clean,10.7,4.7,804.0,2.0,50729.0
A10000_02435,clean,7.5,9.4,1606.0,5.7,86813.0
A10000_02436,clean,3.5,13.3,1196.0,11.2,63000.0
A10000_02437,clean,11.8,6.8,1685.0,0.0,72051.0
A10000_02438,clean,5.9,6.8,1746.0,2.8,122625.0
A10000_02439,clean,4.0,6.1,1438.0,9.8,83338.0
A10000_02440,clean,12.4,3.7,600.0,20.0,55750.0
A10000_02441,clean,5.1,3.0,807.0,8.0,74567.0
A10000_02442,clean,25.9,8.0,515.0,11.8,28253.0
A10000_02443,clean,6.8,9.8,1403.0,4.0,109637.0
A10000_02444,clean,16.6,4.0,490.0,34.7,34990.0
A10000_02445,clean,21.7,13.8,1034.0,19.2,39554.0
A10000_02446,clean,10.8,6.0,1232.0,9.1,71694.0
A10000_02447,clean,9.5,5.5,932.0,9.2,61173.0
A10000_02448,clean,13.8,14.1,1381.0,4.6,65574.0
A10000_02449,clean,11.0,4.6,700.0,6.1,51226.0
A10000_02450,clean,8.4,5.2,1375.0,3.9,83662.0
A10000_02451,clean,30.6,23.3,638.0,11.4,33382.0
A10000_02452,clean,10.9,7.4,804.0,5.0,62928.0
A10000_02453,clean,12.5,6.4,881.0,0.0,54583.0
A10000_02454,clean,17.9,11.3,591.0,12.3,47212.0
A10000_02455,clean,13.1,9.6,778.0,17.6,62361.0
A10000_02456,clean,5.9,5.3,824.0,0.0,77697.0
A10000_02457,clean,22.0,12.2,1028.0,5.5,49487.0
A10000_02458,clean,23.1,9.1,822.0,22.6,38217.0
A10000_02459,clean,9.6,8.1,1125.0,7.5,82070.0
A10000_02460,clean,40.4,24.6,786.0,32.8,25910.0
A10000_02461,clean,23.9,10.7,1297.0,11.7,55117.0
A10000_02462,clean,21.1,9.1,1143.0,4.8,45532.0
A10000_02463,clean,2.9,8.3,1643.0,14.4,83633.0
A10000_02464,clean,11.3,9.0,1261.0,2.8,75098.0
A10000_02465,clean,11.8,8.5,954.0,3.7,60521.0
A10000_02466,clean,7.6,3.0,776.0,6.5,67768.0
A10000_02467,clean,12.1,2.2,1434.0,11.6,38824.0
A10000_02468,clean,3.3,4.4,965.0,2.6,69909.0
A10000_02469,clean,5.7,8.3,1835.0,12.1,148281.0
A10000_02470,clean,13.5,4.5,536.0,11.1,48843.0
A10000_02471,clean,11.1,3.5,1173.0,3.9,112670.0
A10000_02472,clean,16.9,8.7,746.0,3.7,49010.0
A10000_02473,clean,3.0,3.7,1549.0,8.2,117000.0
A10000_02474,clean,6.2,2.0,829.0,13.5,53793.0
A10000_02475,clean,6.7,9.6,1389.0,10.3,74949.0
A10000_02476,clean,6.7,9.6,856.0,1.8,64583.0
A10000_02477,clean,13.6,6.1,818.0,13.8,32281.0
A10000_02478,clean,14.2,3.2,494.0,47.5,46979.0
A10000_02479,clean,12.8,10.0,1741.0,15.2,89519.0
A10000_02480,clean,45.5,16.7,631.0,29.0,21386.0
A10000_02481,clean,1.8,7.5,1643.0,4.3,112920.0
A10000_02482,clean,3.0,8.5,1350.0,0.0,97440.0
A10000_02483,clean,1.3,12.6,1223.0,27.3,46973.0
A10000_02484,clean,24.2,10.9,894.0,46.6,44288.0
A10000_02485,clean,22.1,11.2,704.0,49.1,32664.0
A10000_02486,clean,14.8,5.1,680.0,16.7,36620.0
A10000_02487,clean,32.1,14.8,563.0,32.1,25000.0
A10000_02488,clean,34.4,19.5,633.0,19.4,32292.0
A10000_02489,clean,22.1,7.3,1141.0,2.9,46140.0
A10000_02490,clean,32.6,30.3,628.0,14.3,26955.0
A10000_02491,clean,2.3,6.8,1131.0,8.4,105357.0
A10000_02492,clean,7.5,6.8,1191.0,1.6,101031.0
A10000_02493,clean,36.2,17.7,546.0,7.1,20274.0
A10000_02494,clean,20.8,15.9,958.0,4.8,42688.0
A10000_02495,clean,21.8,5.5,1524.0,15.6,70250.0
A10000_02496,clean,6.8,4.0,914.0,6.2,72266.0
A10000_02497,clean,15.6,11.0,308.0,36.6,42292.0
A10000_02498,clean,24.9,11.2,822.0,12.2,46479.0
A10000_02499,clean,23.4,19.9,787.0,20.4,37039.0
A10000_02500,clean,5.3,3.4,1123.0,5.4,65357.0
A10000_02501,clean,7.7,14.3,1932.0,4.2,67361.0
A10000_02502,clean,51.7,24.0,475.0,19.9,20474.0
A10000_02503,clean,25.2,13.0,845.0,11.2,28963.0
A10000_02504,clean,22.5,12.7,753.0,14.3,31285.0
A10000_02505,clean,25.8,7.9,1349.0,9.7,46607.0
A10000_02506,clean,6.4,5.3,805.0,8.6,62465.0
A10000_02507,clean,21.3,9.1,1299.0,13.9,39310.0
A10000_02508,clean,11.9,7.4,689.0,6.3,47639.0
A10000_02509,clean,3.4,4.6,876.0,6.6,62614.0
A10000_02510,clean,16.4,7.6,810.0,10.6,47399.0
A10000_02511,clean,11.8,3.1,2001.0,11.3,100837.0
A10000_02512,clean,11.5,3.5,1118.0,7.3,73926.0
A10000_02513,clean,8.4,3.8,916.0,6.8,60085.0
A10000_02514,clean,3.8,4.2,774.0,1.7,101842.0
A10000_02515,clean,13.3,13.5,930.0,2.2,50417.0
A10000_02516,clean,4.8,4.6,802.0,5.7,66635.0
A10000_02517,clean,17.6,16.2,1032.0,10.1,56023.0
A10000_02518,clean,13.2,4.4,596.0,9.5,54902.0
A10000_02519,clean,26.2,9.3,1459.0,7.3,66328.0
A10000_02520,clean,7.6,3.9,1671.0,30.8,217070.0
A10000_02521,clean,13.6,8.8,571.0,7.6,42044.0
A10000_02522,clean,17.1,8.9,1177.0,6.5,70895.0
A10000_02523,clean,32.9,5.4,624.0,17.3,29309.0
A10000_02524,clean,4.1,2.7,1629.0,26.4,139955.0
A10000_02525,clean,6.5,4.5,1498.0,4.5,86712.0
A10000_02526,clean,25.7,16.9,678.0,12.9,34008.0
A10000_02527,clean,6.0,10.4,781.0,2.7,57237.0
A10000_02528,clean,21.1,14.6,1088.0,9.6,52500.0
A10000_02529,clean,5.5,4.1,1083.0,0.6,67266.0
A10000_02530,clean,31.2,3.7,1186.0,7.6,41048.0
A10000_02531,clean,79.3,29.3,515.0,12.2,8775.0
A10000_02532,clean,24.6,14.4,930.0,5.9,36033.0
A10000_02533,clean,15.3,5.4,626.0,10.0,42159.0
A10000_02534,clean,8.4,12.3,1097.0,20.6,100625.0
A10000_02535,clean,5.3,3.1,736.0,3.8,62552.0
A10000_02536,clean,3.7,7.9,1475.0,4.7,112353.0
A10000_02537,clean,13.2,9.3,1437.0,6.4,57277.0
A10000_02538,clean,19.9,10.1,674.0,16.5,31209.0
A10000_02539,clean,15.0,14.8,731.0,10.2,51364.0
A10000_02540,clean,28.2,8.7,925.0,16.7,34695.0
A10000_02541,clean,8.2,4.8,889.0,5.6,60785.0
A10000_02542,clean,8.4,8.6,1861.0,7.6,105179.0
A10000_02543,clean,2.9,2.0,939.0,22.9,79907.0
A10000_02544,clean,17.5,11.1,572.0,14.5,34009.0
A10000_02545,clean,7.0,2.7,851.0,7.8,48284.0
A10000_02546,clean,20.3,15.0,1461.0,9.8,47604.0
A10000_02547,clean,4.4,8.6,1399.0,1.1,91875.0
A10000_02548,clean,30.4,14.8,583.0,13.3,32260.0
A10000_02549,clean,1.3,4.7,1709.0,7.5,141467.0
A10000_02550,clean,0.5,3.0,1477.0,3.3,214821.0
A10000_02551,clean,11.9,13.8,1099.0,8.8,46532.0
A10000_02552,clean,20.8,8.9,814.0,10.8,50905.0
A10000_02553,clean,29.5,14.6,1063.0,15.6,27548.0
A10000_02554,clean,12.4,10.2,776.0,17.2,50000.0
A10000_02555,clean,22.7,5.0,752.0,19.7,35132.0
A10000_02556,clean,21.1,10.8,809.0,43.6,29479.0
A10000_02557,clean,17.0,7.7,490.0,12.8,45817.0
A10000_02558,clean,12.4,13.0,1010.0,2.6,44375.0
A10000_02559,clean,18.2,3.6,916.0,12.7,46509.0
A10000_02560,clean,8.4,6.0,907.0,4.0,78947.0
A10000_02561,clean,6.2,9.3,1457.0,5.4,91750.0
A10000_02562,clean,15.7,3.3,1264.0,2.8,54216.0
A10000_02563,clean,22.4,11.6,1180.0,16.6,40217.0
A10000_02564,clean,22.9,9.5,742.0,32.5,36937.0
A10000_02565,clean,3.9,5.9,1730.0,7.1,107576.0
A10000_02566,clean,1.8,7.3,1326.0,3.3,113141.0
A10000_02567,clean,50.8,24.6,715.0,20.0,22419.0
A10000_02568,clean,5.2,6.1,1637.0,9.6,76765.0
A10000_02569,clean,3.9,8.2,1251.0,10.3,77337.0
A10000_02570,clean,30.3,18.2,917.0,4.5,33115.0
A10000_02571,clean,18.7,17.8,980.0,14.0,39289.0
A10000_02572,clean,52.4,23.3,484.0,8.2,17155.0
A10000_02573,clean,12.6,5.0,1472.0,2.5,88750.0
A10000_02574,clean,0.5,2.5,1571.0,3.3,136319.0
A10000_02575,clean,3.6,4.9,850.0,2.0,77208.0
A10000_02576,clean,31.0,12.8,687.0,17.7,31318.0
A10000_02577,clean,5.9,4.4,1120.0,8.8,63578.0
A10000_02578,clean,13.3,5.6,536.0,9.0,46197.0
A10000_02579,clean,7.9,3.1,742.0,2.5,92917.0
A10000_02580,clean,30.8,13.0,720.0,12.8,23859.0
A10000_02581,clean,22.6,9.2,704.0,13.2,42955.0
A10000_02582,clean,2.1,5.4,2001.0,0.6,104143.0
A10000_02583,clean,27.7,15.6,426.0,8.0,29681.0
A10000_02584,clean,20.4,9.9,1188.0,1.0,56513.0
A10000_02585,clean,6.0,6.0,2001.0,2.3,72180.0
A10000_02586,clean,13.0,4.3,607.0,8.5,37261.0
A10000_02587,clean,36.8,18.8,1021.0,4.0,33278.0
A10000_02588,clean,24.5,8.8,645.0,20.5,40395.0
A10000_02589,clean,4.0,5.1,844.0,9.1,55495.0
A10000_02590,clean,29.2,15.6,603.0,5.4,33049.0
A10000_02591,clean,5.8,6.6,692.0,3.7,61591.0
A10000_02592,clean,5.9,6.6,932.0,4.6,60781.0
A10000_02593,clean,5.3,10.1,1225.0,14.6,64826.0
A10000_02594,clean,16.1,16.1,1280.0,17.7,45179.0
A10000_02595,clean,8.1,2.9,1082.0,1.5,75971.0
A10000_02596,clean,11.7,10.7,1486.0,11.0,62468.0
A10000_02597,clean,26.9,10.6,666.0,11.0,41432.0
A10000_02598,clean,16.2,14.0,940.0,15.8,60417.0
A10000_02599,clean,15.2,10.3,623.0,17.2,31723.0
A10000_02600,clean,7.3,3.5,448.0,8.3,54054.0
A10000_02601,clean,9.5,8.9,961.0,6.0,50299.0
A10000_02602,clean,10.2,8.4,1723.0,3.1,82655.0
A10000_02603,clean,30.5,23.1,665.0,17.2,21197.0
A10000_02604,clean,25.3,12.6,463.0,10.7,26679.0
A10000_02605,clean,17.2,8.6,595.0,10.5,48512.0
A10000_02606,clean,30.8,9.2,1169.0,6.8,37071.0
A10000_02607,clean,20.1,9.2,1267.0,10.1,44167.0
A10000_02608,clean,5.3,12.4,801.0,7.4,60675.0
A10000_02609,clean,40.8,14.7,590.0,20.6,30204.0
A10000_02610,clean,19.7,16.0,1190.0,15.2,47500.0
A10000_02611,clean,10.2,10.4,794.0,13.6,57344.0
A10000_02612,clean,23.7,15.4,1090.0,7.3,38820.0
A10000_02613,clean,29.2,18.0,516.0,17.1,30286.0
A10000_02614,clean,17.1,6.6,963.0,7.3,58021.0
A10000_02615,clean,39.9,17.8,957.0,13.9,24556.0
A10000_02616,clean,15.7,9.8,794.0,12.6,37460.0
A10000_02617,clean,18.1,3.4,685.0,12.7,50592.0
A10000_02618,clean,5.7,6.4,956.0,11.2,62726.0
A10000_02619,clean,8.5,8.3,933.0,11.3,56307.0
A10000_02620,clean,10.3,6.0,999.0,16.6,65451.0
A10000_02621,clean,50.4,11.7,589.0,11.8,18462.0
A10000_02622,clean,26.1,16.0,1099.0,8.5,40259.0
A10000_02623,clean,12.0,10.9,754.0,3.2,67083.0
A10000_02624,clean,16.6,13.1,1271.0,10.9,57692.0
A10000_02625,clean,30.6,11.2,1048.0,7.4,37031.0
A10000_02626,clean,27.3,6.1,524.0,4.2,25716.0
A10000_02627,clean,20.2,3.5,695.0,17.8,37909.0
A10000_02628,clean,8.3,8.2,1388.0,2.1,84339.0
A10000_02629,clean,10.5,2.6,1263.0,10.0,107857.0
A10000_02630,clean,40.1,32.4,683.0,30.7,18542.0
A10000_02631,clean,40.5,15.0,545.0,26.6,21932.0
A10000_02632,clean,12.8,15.0,1089.0,10.3,61953.0
A10000_02633,clean,9.5,11.2,935.0,1.2,57372.0
A10000_02634,clean,21.4,9.1,590.0,15.9,30962.0
A10000_02635,clean,9.2,8.2,1465.0,28.5,49595.0
A10000_02636,clean,6.0,14.2,1602.0,11.1,65536.0
A10000_02637,clean,20.0,9.7,713.0,26.8,43922.0
A10000_02638,clean,10.9,11.6,872.0,25.1,47234.0
A10000_02639,clean,2.3,7.1,1868.0,10.5,131377.0
A10000_02640,clean,20.1,4.2,950.0,13.7,57083.0
A10000_02641,clean,23.0,10.4,739.0,6.3,40988.0
A10000_02642,clean,9.3,7.4,1700.0,2.5,64405.0
A10000_02643,clean,49.5,16.2,576.0,17.9,13855.0
A10000_02644,clean,23.4,13.0,771.0,3.1,38654.0
A10000_02645,clean,9.8,7.3,1022.0,10.5,67806.0
A10000_02646,clean,3.9,7.9,1053.0,1.5,104115.0
A10000_02647,clean,15.4,11.6,960.0,9.6,47864.0
A10000_02648,clean,42.5,23.7,585.0,21.8,25584.0
A10000_02649,clean,23.3,10.4,639.0,9.9,27989.0
A10000_02650,clean,12.5,8.8,706.0,15.3,55952.0
A10000_02651,clean,51.3,17.0,967.0,10.2,22009.0
A10000_02652,clean,34.5,4.7,640.0,12.4,26875.0
A10000_02653,clean,21.5,12.3,706.0,6.6,37459.0
A10000_02654,clean,6.4,5.0,855.0,9.9,60511.0
A10000_02655,clean,14.5,8.3,653.0,7.6,42240.0
A10000_02656,clean,17.8,2.4,932.0,28.8,47072.0
A10000_02657,clean,19.7,13.9,1192.0,11.8,48125.0
A10000_02658,clean,17.5,5.6,1050.0,8.1,47618.0
A10000_02659,clean,5.8,6.0,933.0,7.4,69393.0
A10000_02660,clean,14.9,9.6,944.0,64.9,38563.0
A10000_02661,clean,3.8,3.2,1787.0,11.0,131150.0
A10000_02662,clean,25.7,6.8,799.0,12.1,31476.0
A10000_02663,clean,14.9,13.2,929.0,15.8,47242.0
A10000_02664,clean,6.2,8.3,1329.0,16.8,83214.0
A10000_02665,clean,29.6,13.1,582.0,12.2,34213.0
A10000_02666,clean,45.2,8.8,478.0,15.0,20888.0
A10000_02667,clean,48.9,2.2,584.0,31.8,19329.0
A10000_02668,clean,25.5,11.0,631.0,15.4,35268.0
A10000_02669,clean,17.3,6.0,1239.0,4.8,43281.0
A10000_02670,clean,13.0,3.8,594.0,13.0,47147.0
A10000_02671,clean,14.1,9.7,464.0,3.6,50347.0
A10000_02672,clean,16.2,7.0,738.0,1.5,50536.0
A10000_02673,clean,6.6,4.1,719.0,10.9,70958.0
A10000_02674,clean,27.6,10.4,858.0,9.8,36548.0
A10000_02675,clean,44.1,16.1,724.0,0.0,23523.0
A10000_02676,clean,4.4,10.3,883.0,9.7,71205.0
A10000_02677,clean,8.4,5.6,656.0,12.6,58819.0
A10000_02678,clean,6.4,5.4,945.0,70.0,60427.0
A10000_02679,clean,35.6,17.4,549.0,15.6,22275.0
A10000_02680,clean,19.1,9.5,1205.0,6.2,48872.0
A10000_02681,clean,20.5,8.8,799.0,14.8,47500.0
A10000_02682,clean,24.8,5.5,759.0,20.1,60785.0
A10000_02683,clean,24.6,19.4,1360.0,8.1,41990.0
A10000_02684,clean,14.4,5.5,1044.0,8.5,63688.0
A10000_02685,clean,9.3,12.8,820.0,7.3,49787.0
A10000_02686,clean,32.3,17.8,876.0,10.4,26773.0
A10000_02687,clean,13.1,4.6,1067.0,17.5,52827.0
A10000_02688,clean,7.3,3.6,1427.0,6.5,65119.0
A10000_02689,clean,22.1,13.6,698.0,22.3,36964.0
A10000_02690,clean,8.3,5.9,1286.0,2.9,90893.0
A10000_02691,clean,14.2,5.3,929.0,8.4,46410.0
A10000_02692,clean,16.5,11.8,763.0,10.8,64083.0
A10000_02693,clean,3.0,3.2,1665.0,0.0,104643.0
A10000_02694,clean,19.7,10.1,860.0,13.7,40960.0
A10000_02695,clean,25.2,12.2,705.0,17.0,37799.0
A10000_02696,clean,21.9,12.7,672.0,17.7,30962.0
A10000_02697,clean,37.8,20.8,885.0,16.7,34031.0
A10000_02698,clean,18.1,20.4,1324.0,45.1,58801.0
A10000_02699,clean,23.2,17.7,851.0,27.4,27348.0
A10000_02700,clean,3.9,1.6,1175.0,2.1,85333.0
A10000_02701,clean,12.7,8.3,734.0,9.2,65135.0
A10000_02702,clean,23.4,3.6,953.0,10.8,52970.0
A10000_02703,clean,2.1,12.8,1060.0,17.6,66012.0
A10000_02704,clean,60.7,27.2,723.0,17.5,17687.0
A10000_02705,clean,25.5,11.4,951.0,32.9,34076.0
A10000_02706,clean,13.5,6.8,674.0,13.1,48073.0
A10000_02707,clean,11.6,11.3,553.0,52.6,43697.0
A10000_02708,clean,33.1,24.5,591.0,34.5,19509.0
A10000_02709,clean,28.7,20.6,710.0,16.2,33925.0
A10000_02710,clean,35.7,19.2,986.0,6.4,24861.0
A10000_02711,clean,17.8,8.7,643.0,9.1,44423.0
A10000_02712,clean,14.2,15.5,545.0,16.4,43007.0
A10000_02713,clean,8.6,9.4,1015.0,0.6,74583.0
A10000_02714,clean,11.9,10.1,932.0,50.0,51162.0
A10000_02715,clean,15.3,12.4,1009.0,0.8,67697.0
A10000_02716,clean,7.0,12.3,872.0,2.4,49016.0
A10000_02717,clean,15.3,16.5,1512.0,2.7,56923.0
A10000_02718,clean,7.7,6.2,827.0,43.3,57600.0
A10000_02719,clean,16.5,8.4,584.0,32.2,39423.0
A10000_02720,clean,77.8,30.6,99.0,18.0,10959.0
A10000_02721,clean,9.9,7.4,1815.0,6.7,84739.0
A10000_02722,clean,38.8,21.1,1008.0,33.5,31100.0
A10000_02723,clean,44.9,10.9,896.0,5.0,23323.0
A10000_02724,clean,9.2,8.5,1528.0,20.3,73263.0
A10000_02725,clean,5.3,9.8,2001.0,10.7,76010.0
A10000_02726,clean,5.8,10.0,1570.0,6.4,69191.0
A10000_02727,clean,18.1,9.1,674.0,15.5,33707.0
A10000_02728,clean,39.7,20.2,489.0,8.3,18233.0
A10000_02729,clean,13.4,11.2,806.0,7.6,43469.0
A10000_02730,clean,11.3,6.0,774.0,0.0,52437.0
A10000_02731,clean,5.8,2.2,1029.0,8.3,71308.0
A10000_02732,clean,15.0,6.8,544.0,8.7,44526.0
A10000_02733,clean,19.4,10.2,876.0,47.4,62411.0
A10000_02734,clean,30.0,9.6,669.0,17.6,37718.0
A10000_02735,clean,18.9,6.6,553.0,11.0,39654.0
A10000_02736,clean,14.7,5.3,1008.0,0.0,54830.0
A10000_02737,clean,19.9,8.5,928.0,2.5,49868.0
A10000_02738,clean,49.0,32.9,616.0,15.3,19451.0
A10000_02739,clean,6.3,13.3,976.0,1.5,59250.0
A10000_02740,clean,15.7,12.7,975.0,6.5,56050.0
A10000_02741,clean,18.6,6.1,722.0,5.4,36750.0
A10000_02742,clean,18.1,12.8,671.0,26.4,51400.0
A10000_02743,clean,5.6,2.4,1434.0,38.6,112917.0
A10000_02744,clean,9.1,2.3,706.0,8.7,48309.0
A10000_02745,clean,8.2,4.7,1750.0,2.3,84875.0
A10000_02746,clean,14.7,6.6,1225.0,10.5,71745.0
A10000_02747,clean,18.3,9.5,650.0,9.4,48422.0
A10000_02748,clean,8.7,10.2,2001.0,8.8,101548.0
A10000_02749,clean,2.7,1.7,1173.0,6.0,72614.0
A10000_02750,clean,27.5,3.0,1143.0,78.8,39464.0
A10000_02751,clean,34.0,13.3,786.0,7.1,36118.0
A10000_02752,clean,22.3,13.0,846.0,9.5,42844.0
A10000_02753,clean,23.7,5.9,1029.0,16.0,36092.0
A10000_02754,clean,13.1,11.0,1360.0,5.1,68438.0
A10000_02755,clean,17.0,7.0,1144.0,6.1,61105.0
A10000_02756,clean,9.5,15.8,1068.0,1.7,60176.0
A10000_02757,clean,33.9,9.4,584.0,13.0,27250.0
A10000_02758,clean,8.2,6.6,1299.0,3.7,75000.0
A10000_02759,clean,20.0,7.5,1005.0,7.2,45387.0
A10000_02760,clean,7.9,11.8,1793.0,1.6,99940.0
A10000_02761,clean,13.1,11.0,658.0,8.6,38681.0
A10000_02762,clean,17.7,7.5,799.0,5.5,45128.0
A10000_02763,clean,5.3,5.5,1295.0,24.9,68179.0
A10000_02764,clean,22.1,7.8,616.0,11.5,31960.0
A10000_02765,clean,3.3,2.6,580.0,2.0,67593.0
A10000_02766,clean,53.0,17.6,638.0,6.0,23628.0
A10000_02767,clean,46.1,9.4,515.0,28.9,21856.0
A10000_02768,clean,8.9,5.2,1650.0,9.8,101382.0
A10000_02769,clean,2.0,3.4,782.0,0.0,95559.0
A10000_02770,clean,5.7,6.8,1844.0,7.8,83818.0
A10000_02771,clean,21.1,9.4,593.0,15.7,34583.0
A10000_02772,clean,21.8,7.9,654.0,10.7,38844.0
A10000_02773,clean,12.7,8.5,1384.0,8.4,51905.0
A10000_02774,clean,10.8,4.5,430.0,3.0,41078.0
A10000_02775,clean,11.7,9.8,598.0,8.4,37983.0
A10000_02776,clean,3.2,3.8,1400.0,5.0,79907.0
A10000_02777,clean,19.1,17.3,1093.0,2.5,52292.0
A10000_02778,clean,4.4,9.4,804.0,8.8,64575.0
A10000_02779,clean,13.4,10.1,521.0,11.1,41087.0
A10000_02780,clean,16.1,11.5,1407.0,4.4,56017.0
A10000_02781,clean,18.2,5.0,914.0,10.6,51031.0
A10000_02782,clean,8.2,9.1,1176.0,32.5,67295.0
A10000_02783,clean,6.2,7.7,1064.0,10.8,77906.0
A10000_02784,clean,12.0,16.4,821.0,40.0,43971.0
A10000_02785,clean,33.3,16.3,658.0,30.8,27479.0
A10000_02786,clean,13.9,14.4,981.0,17.9,42258.0
