participant_id,true_tract_geoid,scenario
A10000_03252,05007020201,clean
A10000_03253,48099010300,clean
A10000_03254,26099206700,clean
A10000_03255,47105060400,clean
A10000_03256,39137030200,clean
A10000_03257,55131440105,clean
A10000_03258,53035091204,clean
A10000_03259,24039930102,clean
A10000_03260,33015004000,clean
A10000_03261,12031013300,clean
A10000_03262,08014030300,clean
A10000_03263,28033070520,clean
A10000_03264,47149041202,clean
A10000_03265,13099090200,clean
A10000_03266,06067005204,clean
A10000_03267,48061010100,clean
A10000_03268,37051003311,clean
A10000_03269,24510271900,clean
A10000_03270,09001210500,clean
A10000_03271,24047951100,clean
A10000_03272,27007450100,clean
A10000_03273,41031960202,clean
A10000_03274,40109102600,clean
A10000_03275,42073010500,clean
A10000_03276,06037224310,clean
A10000_03277,48113009303,clean
A10000_03278,41017001700,clean
A10000_03279,36029011300,clean
A10000_03280,41067032004,clean
A10000_03281,20209041700,clean
A10000_03282,11001002301,clean
A10000_03283,34027040805,clean
A10000_03284,06095252909,clean
A10000_03285,37067002808,clean
A10000_03286,08001008542,clean
A10000_03287,55009000200,clean
A10000_03288,51550021502,clean
A10000_03289,09011709200,clean
A10000_03290,32003005434,clean
A10000_03291,06065042412,clean
A10000_03292,53053072506,clean
A10000_03293,37019020101,clean
A10000_03294,06037575201,clean
A10000_03295,17197883210,clean
A10000_03296,26093713500,clean
A10000_03297,48121021524,clean
A10000_03298,34017015202,clean
A10000_03299,04013010101,clean
A10000_03300,04013422631,clean
A10000_03301,26163572200,clean
A10000_03302,51059491702,clean
A10000_03303,13045910800,clean
A10000_03304,41013950100,clean
A10000_03305,39035112100,clean
A10000_03306,42017101808,clean
A10000_03307,08069001308,clean
A10000_03308,18057110906,clean
A10000_03309,39035174205,clean
A10000_03310,48141000301,clean
A10000_03311,42071014402,clean
A10000_03312,46005957100,clean
A10000_03313,53011040803,clean
A10000_03314,17021958300,clean
A10000_03315,06073015801,clean
A10000_03316,06071002607,clean
A10000_03317,12031014601,clean
A10000_03318,36055012401,clean
A10000_03319,08067970800,clean
A10000_03320,47187050601,clean
A10000_03321,22043020402,clean
A10000_03322,05047950300,clean
A10000_03323,36061011600,clean
A10000_03324,19179961000,clean
A10000_03325,06065040402,clean
A10000_03326,33015063002,clean
A10000_03327,42091208400,clean
A10000_03328,39165030503,clean
A10000_03329,42101000200,clean
A10000_03330,25003924100,clean
A10000_03331,06043000302,clean
A10000_03332,17031836200,clean
A10000_03333,39023001101,clean
A10000_03334,51800075501,clean
A10000_03335,34025802500,clean
A10000_03336,39049000110,clean
A10000_03337,21095971000,clean
A10000_03338,12057007102,clean
A10000_03339,54107010800,clean
A10000_03340,28067950700,clean
A10000_03341,27083360400,clean
A10000_03342,29027070400,clean
A10000_03343,48203020501,clean
A10000_03344,34013011200,clean
A10000_03345,36005019900,clean
A10000_03346,28101050200,clean
A10000_03347,25027732301,clean
A10000_03348,06029003306,clean
A10000_03349,12099006801,clean
A10000_03350,34005702500,clean
A10000_03351,54003971800,clean
A10000_03352,09009348124,clean
A10000_03353,26145012100,clean
A10000_03354,51157950100,clean
A10000_03355,39035178102,clean
A10000_03356,32003003306,clean
A10000_03357,32003005822,clean
A10000_03358,17031610800,clean
A10000_03359,06007001500,clean
A10000_03360,12011041100,clean
A10000_03361,53033022003,clean
A10000_03362,36081030904,clean
A10000_03363,06059075607,clean
A10000_03364,18097358000,clean
A10000_03365,08031005102,clean
A10000_03366,36047093600,clean
A10000_03367,25005642100,clean
A10000_03368,40101001400,clean
A10000_03369,06097150204,clean
A10000_03370,06031000403,clean
A10000_03371,06007001600,clean
A10000_03372,33011000700,clean
A10000_03373,48423001300,clean
A10000_03374,22071001751,clean
A10000_03375,04015952001,clean
A10000_03376,47109930500,clean
A10000_03377,42019903000,clean
A10000_03378,26025002000,clean
A10000_03379,06037294200,clean
A10000_03380,53061053202,clean
A10000_03381,48121021406,clean
A10000_03382,36081030600,clean
A10000_03383,04017964201,clean
A10000_03384,42011010903,clean
A10000_03385,56025000400,clean
A10000_03386,36081004001,clean
A10000_03387,39009973101,clean
A10000_03388,27149480200,clean
A10000_03389,51059432202,clean
A10000_03390,12031002400,clean
A10000_03391,12086018900,clean
A10000_03392,08119010106,clean
A10000_03393,53027940000,clean
A10000_03394,48329010109,clean
A10000_03395,06037241300,clean
A10000_03396,48439113928,clean
A10000_03397,12086004304,clean
A10000_03398,01069042000,clean
A10000_03399,20173009505,clean
A10000_03400,18065975800,clean
A10000_03401,48339692900,clean
A10000_03402,09009341100,clean
A10000_03403,48057000500,clean
A10000_03404,32005002400,clean
A10000_03405,39035115200,clean
A10000_03406,06067004202,clean
A10000_03407,48231961300,clean
A10000_03408,37051002504,clean
A10000_03409,36009961100,clean
A10000_03410,06111001800,clean
A10000_03411,51177020308,clean
A10000_03412,39035177504,clean
A10000_03413,17001000600,clean
A10000_03414,21185030602,clean
A10000_03415,29095013504,clean
A10000_03416,17043841113,clean
A10000_03417,06059075003,clean
A10000_03418,26163543400,clean
A10000_03419,06037125501,clean
A10000_03420,17077011400,clean
A10000_03421,05085020202,clean
A10000_03422,48479001809,clean
A10000_03423,06037602507,clean
A10000_03424,36089490400,clean
A10000_03425,06037576503,clean
A10000_03426,26101000900,clean
A10000_03427,12009064500,clean
A10000_03428,48149970100,clean
A10000_03429,06037206031,clean
A10000_03430,01029959600,clean
A10000_03431,12031002902,clean
A10000_03432,36111950900,clean
A10000_03433,42095017607,clean
A10000_03434,28029950400,clean
A10000_03435,29003010100,clean
A10000_03436,55075961200,clean
A10000_03437,45089970502,clean
A10000_03438,53033003500,clean
A10000_03439,42081010100,clean
A10000_03440,13157010103,clean
A10000_03441,20035493300,clean
A10000_03442,27037060811,clean
A10000_03443,51740212802,clean
A10000_03444,53061052114,clean
A10000_03445,55025001605,clean
A10000_03446,04019004010,clean
A10000_03447,04013812900,clean
A10000_03448,12015030302,clean
A10000_03449,20091053557,clean
A10000_03450,34025809400,clean
A10000_03451,06065042515,clean
A10000_03452,37001021500,clean
A10000_03453,48485011200,clean
A10000_03454,19163012802,clean
A10000_03455,36019100100,clean
A10000_03456,42003496102,clean
A10000_03457,36047052600,clean
A10000_03458,38023954500,clean
A10000_03459,48029191701,clean
A10000_03460,25009260401,clean
A10000_03461,06059086407,clean
A10000_03462,06037500800,clean
A10000_03463,26161431000,clean
A10000_03464,36081030903,clean
A10000_03465,35043940700,clean
A10000_03466,34017000500,clean
A10000_03467,39169001300,clean
A10000_03468,42101006900,clean
A10000_03469,06013355117,clean
A10000_03470,17031835800,clean
A10000_03471,48441010100,clean
A10000_03472,53035091900,clean
A10000_03473,48201543003,clean
A10000_03474,36007001800,clean
A10000_03475,24027602900,clean
A10000_03476,42125762000,clean
A10000_03477,31055007424,clean
A10000_03478,26091061301,clean
A10000_03479,06001409200,clean
A10000_03480,40109102300,clean
A10000_03481,34031236602,clean
A10000_03482,29095009800,clean
A10000_03483,41051006001,clean
A10000_03484,40143007639,clean
A10000_03485,15003010306,clean
A10000_03486,40109106604,clean
A10000_03487,31131966700,clean
A10000_03488,18063210502,clean
A10000_03489,21047201302,clean
A10000_03490,06019003003,clean
A10000_03491,18089011900,clean
A10000_03492,26161413200,clean
A10000_03493,39061025102,clean
A10000_03494,42133000100,clean
A10000_03495,12127090500,clean
A10000_03496,36047030000,clean
A10000_03497,28139950300,clean
A10000_03498,05045030501,clean
A10000_03499,06107003901,clean
A10000_03500,39017013300,clean
A10000_03501,42071014401,clean
A10000_03502,45063020801,clean
A10000_03503,51059422402,clean
A10000_03504,51199050402,clean
A10000_03505,56021001300,clean
A10000_03506,12011060504,clean
A10000_03507,51117930101,clean
A10000_03508,12099007765,clean
A10000_03509,39139002300,clean
A10000_03510,09003524700,clean
A10000_03511,12099000405,clean
A10000_03512,06073009101,clean
A10000_03513,05031000101,clean
A10000_03514,12031001600,clean
A10000_03515,06071009108,clean
A10000_03516,26163518000,clean
A10000_03517,36081044602,clean
A10000_03518,29123960300,clean
A10000_03519,34021004301,clean
A10000_03520,06111005306,clean
A10000_03521,40109108216,clean
A10000_03522,17031803610,clean
A10000_03523,48113016615,clean
A10000_03524,01073004000,clean
A10000_03525,36081001900,clean
A10000_03526,50003970200,clean
A10000_03527,41067031910,clean
A10000_03528,31001965800,clean
A10000_03529,41051005600,clean
A10000_03530,32003003228,clean
A10000_03531,18127050506,clean
A10000_03532,53053060904,clean
A10000_03533,09015907100,clean
A10000_03534,36087013003,clean
A10000_03535,34003048100,clean
A10000_03536,51177020112,clean
A10000_03537,12041950204,clean
A10000_03538,41019150000,clean
A10000_03539,32003002848,clean
A10000_03540,36047119600,clean
A10000_03541,18081611400,clean
A10000_03542,04013107900,clean
A10000_03543,39169002500,clean
A10000_03544,35001004752,clean
A10000_03545,39155932600,clean
A10000_03546,36001012900,clean
A10000_03547,12086003702,clean
A10000_03548,26119910300,clean
A10000_03549,29189217932,clean
A10000_03550,34005702209,clean
A10000_03551,51087201102,clean
A10000_03552,04013611700,clean
A10000_03553,06071007107,clean
A10000_03554,21117061600,clean
A10000_03555,54007968100,clean
A10000_03556,17107952900,clean
A10000_03557,39061001600,clean
A10000_03558,48113007826,clean
A10000_03559,04013422623,clean
A10000_03560,26115833500,clean
A10000_03561,12099007832,clean
A10000_03562,54099005200,clean
A10000_03563,37071030205,clean
A10000_03564,12009062109,clean
A10000_03565,39007001101,clean
A10000_03566,31095963600,clean
A10000_03567,06001423700,clean
A10000_03568,13217100902,clean
A10000_03569,24025304101,clean
A10000_03570,36081015900,clean
A10000_03571,12103021200,clean
A10000_03572,48215021500,clean
A10000_03573,21101020601,clean
A10000_03574,31055007436,clean
A10000_03575,45051060404,clean
A10000_03576,06089012601,clean
A10000_03577,06037702801,clean
A10000_03578,06059087503,clean
A10000_03579,51630000302,clean
A10000_03580,06065042723,clean
A10000_03581,51059416200,clean
A10000_03582,40109109202,clean
A10000_03583,21143960100,clean
A10000_03584,45041000300,clean
A10000_03585,13063040518,clean
A10000_03586,36073040500,clean
A10000_03587,09003497500,clean
A10000_03588,24015031400,clean
A10000_03589,36029009115,clean
A10000_03590,04025001001,clean
A10000_03591,35001004001,clean
A10000_03592,08041004602,clean
A10000_03593,13077170802,clean
A10000_03594,17167003802,clean
A10000_03595,05029950500,clean
A10000_03596,12091023304,clean
A10000_03597,51021040100,clean
A10000_03598,06107000401,clean
A10000_03599,09003487201,clean
A10000_03600,35031945400,clean
A10000_03601,25021419400,clean
A10000_03602,06037481603,clean
A10000_03603,53061052706,clean
A10000_03604,36043011302,clean
A10000_03605,37047930100,clean
A10000_03606,47125101307,clean
A10000_03607,06017030602,clean
A10000_03608,27003050501,clean
A10000_03609,42101033400,clean
A10000_03610,19029190300,clean
A10000_03611,06037501002,clean
A10000_03612,17081050600,clean
A10000_03613,36021001600,clean
A10000_03614,12103024602,clean
A10000_03615,36081010100,clean
A10000_03616,12103022000,clean
A10000_03617,48477170200,clean
A10000_03618,48029121909,clean
A10000_03619,04001944901,clean
A10000_03620,12029970102,clean
A10000_03621,06073019602,clean
A10000_03622,51153901900,clean
A10000_03623,12057013803,clean
A10000_03624,53033024300,clean
A10000_03625,41035971700,clean
A10000_03626,12086009015,clean
A10000_03627,54039010702,clean
A10000_03628,24031701423,clean
A10000_03629,17019001100,clean
A10000_03630,08113968102,clean
A10000_03631,42129806700,clean
A10000_03632,48121021303,clean
A10000_03633,55103970100,clean
A10000_03634,06037238400,clean
A10000_03635,22117950500,clean
A10000_03636,06037106111,clean
A10000_03637,17031040402,clean
A10000_03638,26139022103,clean
A10000_03639,17031222500,clean
A10000_03640,06059099240,clean
A10000_03641,04013110400,clean
A10000_03642,48089750300,clean
A10000_03643,29207470700,clean
A10000_03644,22063040802,clean
A10000_03645,06037408402,clean
A10000_03646,12031014404,clean
A10000_03647,06037128602,clean
A10000_03648,33011002600,clean
A10000_03649,06037232600,clean
A10000_03650,06037540102,clean
A10000_03651,47157008000,clean
A10000_03652,47035970501,clean
A10000_03653,17031061500,clean
A10000_03654,47043060100,clean
A10000_03655,55025003100,clean
A10000_03656,39095004504,clean
A10000_03657,12086011007,clean
A10000_03658,28011950200,clean
A10000_03659,26021000300,clean
A10000_03660,48231961200,clean
A10000_03661,36001013801,clean
A10000_03662,20177003001,clean
A10000_03663,18089042609,clean
A10000_03664,06075015802,clean
A10000_03665,06039000300,clean
A10000_03666,17091011600,clean
A10000_03667,06037535400,clean
A10000_03668,04013810100,clean
A10000_03669,17031806102,clean
A10000_03670,47163042300,clean
A10000_03671,34039032700,clean
A10000_03672,36081050500,clean
A10000_03673,13051002700,clean
A10000_03674,36081094201,clean
A10000_03675,01073005702,clean
A10000_03676,06031001100,clean
A10000_03677,34025811303,clean
A10000_03678,24033806710,clean
A10000_03679,46103011400,clean
A10000_03680,36029004700,clean
A10000_03681,17181950100,clean
A10000_03682,27123037601,clean
A10000_03683,12057001400,clean
A10000_03684,48049951200,clean
A10000_03685,30067000100,clean
A10000_03686,45073030100,clean
A10000_03687,08101000100,clean
A10000_03688,37067004015,clean
A10000_03689,08077001706,clean
A10000_03690,04015940400,clean
A10000_03691,06071009201,clean
A10000_03692,06037207502,clean
A10000_03693,25017335400,clean
A10000_03694,25017352400,clean
A10000_03695,04019000800,clean
A10000_03696,37171931103,clean
A10000_03697,49049010700,clean
A10000_03698,48201423202,clean
A10000_03699,10005051305,clean
A10000_03700,25025081700,clean
A10000_03701,42125771100,clean
A10000_03702,12101030407,clean
A10000_03703,06037553200,clean
A10000_03704,12001000806,clean
A10000_03705,06039001000,clean
A10000_03706,12086001702,clean
A10000_03707,06067009109,clean
A10000_03708,26049000800,clean
A10000_03709,47065011311,clean
A10000_03710,48201210600,clean
A10000_03711,06071001307,clean
A10000_03712,22069000800,clean
A10000_03713,16027020501,clean
A10000_03714,51520020100,clean
A10000_03715,06023000300,clean
A10000_03716,36103122406,clean
A10000_03717,48309001400,clean
A10000_03718,24031704804,clean
A10000_03719,36119002405,clean
A10000_03720,34025810503,clean
A10000_03721,12057011003,clean
A10000_03722,06037241400,clean
A10000_03723,37183053416,clean
A10000_03724,36011040100,clean
A10000_03725,47113001700,clean
A10000_03726,48061014300,clean
A10000_03727,01003010800,clean
A10000_03728,19015020700,clean
A10000_03729,45003020802,clean
A10000_03730,17001000500,clean
A10000_03731,48339690402,clean
A10000_03732,42003452000,clean
A10000_03733,02090001500,clean
A10000_03734,36067016502,clean
A10000_03735,49057210504,clean
A10000_03736,08083941100,clean
A10000_03737,12057013922,clean
A10000_03738,39049005420,clean
A10000_03739,24003702100,clean
A10000_03740,48439105006,clean
A10000_03741,36063021000,clean
A10000_03742,11001009201,clean
A10000_03743,06037541200,clean
A10000_03744,13089023303,clean
A10000_03745,04019003707,clean
A10000_03746,27053023903,clean
A10000_03747,29189212200,clean
A10000_03748,42019910600,clean
A10000_03749,19153002600,clean
A10000_03750,48339690401,clean
A10000_03751,29510118400,clean
A10000_03752,36093021500,clean
A10000_03753,12111382010,clean
A10000_03754,41049970200,clean
A10000_03755,32003003235,clean
A10000_03756,34001011201,clean
A10000_03757,25017311600,clean
A10000_03758,12057013801,clean
A10000_03759,40143007407,clean
A10000_03760,08031004306,clean
A10000_03761,47157020101,clean
A10000_03762,04013113300,clean
A10000_03763,48031950200,clean
A10000_03764,21239050107,clean
A10000_03765,42011013401,clean
A10000_03766,25017321400,clean
A10000_03767,29077005001,clean
A10000_03768,25017373300,clean
A10000_03769,13255160100,clean
A10000_03770,31067964700,clean
A10000_03771,08031000502,clean
